
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign | 
    747.11743 |     415.49646 |     134.86542 |       0.00000 |      17.25542 |      12.25542 |       0.09255 |      25.84388 |     -80.32110 |      68.93839 |      65.39238 |       0.00000 |      71.07293 |      25.50000 |     -80.00000 | 
    747.22638 |     415.59698 |     134.96591 |       0.00000 |      17.25544 |      12.25544 |       0.09258 |      25.84394 |     -80.32114 |      68.32615 |      64.77877 |       0.00000 |      70.88184 |      25.50000 |     -80.00000 | 
    747.33575 |     415.69748 |     135.06642 |       0.00000 |      17.25547 |      12.25547 |       0.09261 |      25.84401 |     -80.32117 |      67.60433 |      64.05559 |       0.00000 |      70.66839 |      25.50000 |     -80.00000 | 
    747.44537 |     415.79797 |     135.16692 |       0.00000 |      17.25550 |      12.25550 |       0.09264 |      25.84408 |     -80.32121 |      66.76295 |      63.21274 |       0.00000 |      70.42281 |      25.50000 |     -80.00000 | 
    747.55646 |     415.89850 |     135.26743 |       0.00000 |      17.25553 |      12.25553 |       0.09267 |      25.84414 |     -80.32125 |      65.79851 |      62.24677 |       0.00000 |      70.13567 |      25.50000 |     -80.00000 | 
    747.66687 |     415.99899 |     135.36794 |       0.00000 |      17.25555 |      12.25556 |       0.09269 |      25.84421 |     -80.32129 |      64.71062 |      61.15733 |       0.00000 |      69.79787 |      25.50000 |     -80.00000 | 
    747.78052 |     416.09949 |     135.46843 |       0.00000 |      17.25558 |      12.25558 |       0.09272 |      25.84428 |     -80.32133 |      63.49824 |      59.94339 |       0.00000 |      69.40089 |      25.50000 |     -80.00000 | 
    747.88879 |     416.19998 |     135.56894 |       0.00000 |      17.25561 |      12.25561 |       0.09275 |      25.84435 |     -80.32137 |      62.16435 |      58.60791 |       0.00000 |      68.93684 |      25.50000 |     -80.00000 | 
    747.99890 |     416.30051 |     135.66943 |       0.00000 |      17.25564 |      12.25564 |       0.09278 |      25.84441 |     -80.32140 |      60.72688 |      57.16874 |       0.00000 |      68.39859 |      25.50000 |     -80.00000 | 
    748.10876 |     416.40100 |     135.76994 |       0.00000 |      17.25567 |      12.25567 |       0.09281 |      25.84448 |     -80.32144 |      59.20797 |      55.64818 |       0.00000 |      67.78035 |      25.50000 |     -80.00000 | 
    748.21802 |     416.50150 |     135.87044 |       0.00000 |      17.25570 |      12.25569 |       0.09283 |      25.84455 |     -80.32148 |      57.65572 |      54.09409 |       0.00000 |      67.07822 |      25.50000 |     -80.00000 | 
    748.32794 |     416.60199 |     135.97095 |       0.00000 |      17.25572 |      12.25572 |       0.09286 |      25.84461 |     -80.32152 |      56.10955 |      52.54622 |       0.00000 |      66.29120 |      25.50000 |     -80.00000 | 
    748.43762 |     416.70251 |     136.07144 |       0.00000 |      17.25575 |      12.25575 |       0.09289 |      25.84468 |     -80.32156 |      54.58758 |      51.02241 |       0.00000 |      65.42162 |      25.50000 |     -80.00000 | 
    748.54559 |     416.80301 |     136.17195 |       0.00000 |      17.25578 |      12.25578 |       0.09292 |      25.84475 |     -80.32159 |      53.09629 |      49.52927 |       0.00000 |      64.47465 |      25.50000 |     -80.00000 | 
    748.65613 |     416.90350 |     136.27245 |       0.00000 |      17.25581 |      12.25581 |       0.09295 |      25.84481 |     -80.32163 |      51.62999 |      48.06110 |       0.00000 |      63.45743 |      25.50000 |     -80.00000 | 
    748.76630 |     417.00400 |     136.37296 |       0.00000 |      17.25583 |      12.25583 |       0.09297 |      25.84488 |     -80.32167 |      50.16542 |      46.59464 |       0.00000 |      62.37801 |      25.50000 |     -80.00000 | 
    748.87720 |     417.10452 |     136.47345 |       0.00000 |      17.25586 |      12.25586 |       0.09300 |      25.84495 |     -80.32170 |      48.72184 |      45.14903 |       0.00000 |      61.24406 |      25.50000 |     -80.00000 | 
    748.98608 |     417.20502 |     136.57396 |       0.00000 |      17.25589 |      12.25589 |       0.09303 |      25.84502 |     -80.32174 |      47.43624 |      43.86151 |       0.00000 |      60.06340 |      25.50000 |     -80.00000 | 
    749.09412 |     417.30551 |     136.67445 |       0.00000 |      17.25592 |      12.25592 |       0.09306 |      25.84508 |     -80.32178 |      46.39120 |      42.81443 |       0.00000 |      58.84779 |      25.50000 |     -80.00000 | 
    749.20288 |     417.40604 |     136.77496 |       0.00000 |      17.25595 |      12.25595 |       0.09309 |      25.84515 |     -80.32182 |      45.51199 |      41.93317 |       0.00000 |      57.61403 |      25.50000 |     -80.00000 | 
    749.31134 |     417.50653 |     136.87547 |       0.00000 |      17.25597 |      12.25597 |       0.09311 |      25.84522 |     -80.32185 |      44.71220 |      41.13123 |       0.00000 |      56.37992 |      25.50000 |     -80.00000 | 
    749.42035 |     417.60703 |     136.97597 |       0.00000 |      17.25600 |      12.25600 |       0.09314 |      25.84529 |     -80.32189 |      43.94380 |      40.36071 |       0.00000 |      55.16033 |      25.50000 |     -80.00000 | 
    749.52911 |     417.70752 |     137.07648 |       0.00000 |      17.25603 |      12.25603 |       0.09317 |      25.84535 |     -80.32193 |      43.18615 |      39.60090 |       0.00000 |      53.96590 |      25.50000 |     -80.00000 | 
    749.63861 |     417.80804 |     137.17697 |       0.00000 |      17.25606 |      12.25606 |       0.09320 |      25.84542 |     -80.32197 |      42.42806 |      38.84056 |       0.00000 |      52.80325 |      25.50000 |     -80.00000 | 
    749.74738 |     417.90854 |     137.27748 |       0.00000 |      17.25609 |      12.25609 |       0.09322 |      25.84549 |     -80.32201 |      41.68356 |      38.09386 |       0.00000 |      51.67571 |      25.50000 |     -80.00000 | 
    749.85748 |     418.00903 |     137.37798 |       0.00000 |      17.25611 |      12.25611 |       0.09325 |      25.84556 |     -80.32204 |      40.99514 |      37.40310 |       0.00000 |      50.58474 |      25.50000 |     -80.00000 | 
    749.96790 |     418.10953 |     137.47849 |       0.00000 |      17.25614 |      12.25614 |       0.09328 |      25.84562 |     -80.32208 |      40.35727 |      36.76291 |       0.00000 |      49.53177 |      25.50000 |     -80.00000 | 
    750.07703 |     418.21005 |     137.57898 |       0.00000 |      17.25617 |      12.25617 |       0.09331 |      25.84569 |     -80.32212 |      39.68785 |      36.09112 |       0.00000 |      48.51806 |      25.50000 |     -80.00000 | 
    750.18835 |     418.31055 |     137.67949 |       0.00000 |      17.25620 |      12.25620 |       0.09334 |      25.84576 |     -80.32216 |      38.90024 |      35.30116 |       0.00000 |      47.54227 |      25.50000 |     -80.00000 | 
    750.29724 |     418.41104 |     137.77998 |       0.00000 |      17.25623 |      12.25623 |       0.09336 |      25.84583 |     -80.32220 |      38.07064 |      34.46909 |       0.00000 |      46.59865 |      25.50000 |     -80.00000 | 
    750.40277 |     418.51154 |     137.88049 |       0.00000 |      17.25625 |      12.25625 |       0.09339 |      25.84589 |     -80.32224 |      37.48881 |      33.88481 |       0.00000 |      45.68090 |      25.50000 |     -80.00000 | 
    750.50824 |     418.61206 |     137.98099 |       0.00000 |      17.25628 |      12.25628 |       0.09342 |      25.84596 |     -80.32227 |      37.41050 |      33.80396 |       0.00000 |      44.79155 |      25.50000 |     -80.00000 | 
    750.61237 |     418.71255 |     138.08150 |       0.00000 |      17.25631 |      12.25631 |       0.09345 |      25.84603 |     -80.32231 |      37.80886 |      34.19982 |       0.00000 |      43.94742 |      25.50000 |     -80.00000 | 
    750.71796 |     418.81305 |     138.18199 |       0.00000 |      17.25634 |      12.25634 |       0.09348 |      25.84610 |     -80.32235 |      38.42581 |      34.81419 |       0.00000 |      43.17439 |      25.50000 |     -80.00000 | 
    750.82538 |     418.91357 |     138.28250 |       0.00000 |      17.25636 |      12.25636 |       0.09350 |      25.84616 |     -80.32239 |      39.05734 |      35.44324 |       0.00000 |      42.49572 |      25.50000 |     -80.00000 | 
    750.93146 |     419.01407 |     138.38301 |       0.00000 |      17.25639 |      12.25639 |       0.09353 |      25.84623 |     -80.32243 |      39.59497 |      35.97821 |       0.00000 |      41.92484 |      25.50000 |     -80.00000 | 
    751.03857 |     419.11456 |     138.48351 |       0.00000 |      17.25642 |      12.25642 |       0.09356 |      25.84630 |     -80.32246 |      39.99051 |      36.37113 |       0.00000 |      41.46400 |      25.50000 |     -80.00000 | 
    751.14520 |     419.21506 |     138.58401 |       0.00000 |      17.25645 |      12.25645 |       0.09359 |      25.84637 |     -80.32250 |      40.45270 |      36.83061 |       0.00000 |      41.10659 |      25.50000 |     -80.00000 | 
    751.24829 |     419.31558 |     138.68451 |       0.00000 |      17.25648 |      12.25648 |       0.09362 |      25.84644 |     -80.32254 |      41.18625 |      37.56148 |       0.00000 |      40.84623 |      25.50000 |     -80.00000 | 
    751.35254 |     419.41608 |     138.78502 |       0.00000 |      17.25650 |      12.25650 |       0.09364 |      25.84650 |     -80.32258 |      42.10870 |      38.48122 |       0.00000 |      40.68357 |      25.50000 |     -80.00000 | 
    751.45856 |     419.51657 |     138.88551 |       0.00000 |      17.25653 |      12.25653 |       0.09367 |      25.84657 |     -80.32262 |      43.08541 |      39.45519 |       0.00000 |      40.62246 |      25.50000 |     -80.00000 | 
    751.56488 |     419.61707 |     138.98602 |       0.00000 |      17.25656 |      12.25656 |       0.09370 |      25.84664 |     -80.32265 |      44.03030 |      40.39724 |       0.00000 |      40.66433 |      25.50000 |     -80.00000 | 
    751.67029 |     419.71759 |     139.08652 |       0.00000 |      17.25659 |      12.25659 |       0.09373 |      25.84670 |     -80.32269 |      44.89543 |      41.25951 |       0.00000 |      40.80575 |      25.50000 |     -80.00000 | 
    751.77747 |     419.81808 |     139.18703 |       0.00000 |      17.25662 |      12.25662 |       0.09376 |      25.84677 |     -80.32273 |      45.68547 |      42.04671 |       0.00000 |      41.03851 |      25.50000 |     -80.00000 | 
    751.88373 |     419.91858 |     139.28752 |       0.00000 |      17.25665 |      12.25664 |       0.09378 |      25.84684 |     -80.32277 |      46.45166 |      42.80998 |       0.00000 |      41.35142 |      25.50000 |     -80.00000 | 
    751.98975 |     420.01907 |     139.38803 |       0.00000 |      17.25667 |      12.25667 |       0.09381 |      25.84691 |     -80.32281 |      47.20311 |      43.55844 |       0.00000 |      41.73320 |      25.50000 |     -80.00000 | 
    752.10303 |     420.11960 |     139.48853 |       0.00000 |      17.25670 |      12.25670 |       0.09384 |      25.84697 |     -80.32285 |      47.91893 |      44.27129 |       0.00000 |      42.17342 |      25.50000 |     -80.00000 | 
    752.20770 |     420.22009 |     139.58904 |       0.00000 |      17.25673 |      12.25673 |       0.09387 |      25.84704 |     -80.32288 |      48.55982 |      44.90911 |       0.00000 |      42.66197 |      25.50000 |     -80.00000 | 
    752.31360 |     420.32059 |     139.68953 |       0.00000 |      17.25676 |      12.25676 |       0.09389 |      25.84711 |     -80.32291 |      49.09826 |      45.44447 |       0.00000 |      43.18799 |      25.50000 |     -80.00000 | 
    752.42212 |     420.42111 |     139.79004 |       0.00000 |      17.25678 |      12.25678 |       0.09392 |      25.84718 |     -80.32295 |      49.52280 |      45.86589 |       0.00000 |      43.73957 |      25.50000 |     -80.00000 | 
    752.52905 |     420.52161 |     139.89053 |       0.00000 |      17.25681 |      12.25681 |       0.09395 |      25.84724 |     -80.32299 |      49.83007 |      46.16996 |       0.00000 |      44.30402 |      25.50000 |     -80.00000 | 
    752.63757 |     420.62210 |     139.99104 |       0.00000 |      17.25684 |      12.25684 |       0.09398 |      25.84731 |     -80.32303 |      50.02037 |      46.35713 |       0.00000 |      44.86844 |      25.50000 |     -80.00000 | 
    752.74371 |     420.72260 |     140.09155 |       0.00000 |      17.25687 |      12.25687 |       0.09401 |      25.84738 |     -80.32307 |      50.10440 |      46.43786 |       0.00000 |      45.42025 |      25.50000 |     -80.00000 | 
    752.85034 |     420.82312 |     140.19205 |       0.00000 |      17.25690 |      12.25690 |       0.09403 |      25.84744 |     -80.32310 |      50.09025 |      46.42046 |       0.00000 |      45.94781 |      25.50000 |     -80.00000 | 
    752.95660 |     420.92361 |     140.29256 |       0.00000 |      17.25692 |      12.25692 |       0.09406 |      25.84751 |     -80.32314 |      49.98966 |      46.31654 |       0.00000 |      46.44085 |      25.50000 |     -80.00000 | 
    753.06415 |     421.02411 |     140.39305 |       0.00000 |      17.25695 |      12.25695 |       0.09409 |      25.84758 |     -80.32318 |      49.81430 |      46.13784 |       0.00000 |      46.89071 |      25.50000 |     -80.00000 | 
    753.17218 |     421.12460 |     140.49356 |       0.00000 |      17.25698 |      12.25698 |       0.09412 |      25.84765 |     -80.32322 |      49.57085 |      45.89101 |       0.00000 |      47.29052 |      25.50000 |     -80.00000 | 
    753.28040 |     421.22513 |     140.59406 |       0.00000 |      17.25701 |      12.25701 |       0.09415 |      25.84772 |     -80.32326 |      49.26179 |      45.57847 |       0.00000 |      47.63508 |      25.50000 |     -80.00000 | 
    753.39063 |     421.32562 |     140.69456 |       0.00000 |      17.25703 |      12.25704 |       0.09417 |      25.84778 |     -80.32330 |      48.89001 |      45.20323 |       0.00000 |      47.92059 |      25.50000 |     -80.00000 | 
    753.49945 |     421.42612 |     140.79506 |       0.00000 |      17.25706 |      12.25706 |       0.09420 |      25.84785 |     -80.32333 |      48.45058 |      44.76028 |       0.00000 |      48.14436 |      25.50000 |     -80.00000 | 
    753.60901 |     421.52661 |     140.89557 |       0.00000 |      17.25709 |      12.25709 |       0.09423 |      25.84792 |     -80.32337 |      47.92406 |      44.23025 |       0.00000 |      48.30442 |      25.50000 |     -80.00000 | 
    753.71875 |     421.62714 |     140.99606 |       0.00000 |      17.25712 |      12.25712 |       0.09426 |      25.84798 |     -80.32341 |      47.28833 |      43.59094 |       0.00000 |      48.39870 |      25.50000 |     -80.00000 | 
    753.82910 |     421.72763 |     141.09657 |       0.00000 |      17.25715 |      12.25715 |       0.09429 |      25.84805 |     -80.32345 |      46.53407 |      42.83300 |       0.00000 |      48.42443 |      25.50000 |     -80.00000 | 
    753.94019 |     421.82813 |     141.19707 |       0.00000 |      17.25717 |      12.25717 |       0.09431 |      25.84812 |     -80.32349 |      45.64523 |      41.94048 |       0.00000 |      48.37804 |      25.50000 |     -80.00000 | 
    754.04980 |     421.92865 |     141.29758 |       0.00000 |      17.25720 |      12.25720 |       0.09434 |      25.84819 |     -80.32352 |      44.63906 |      40.93063 |       0.00000 |      48.25513 |      25.50000 |     -80.00000 | 
    754.16064 |     422.02914 |     141.39807 |       0.00000 |      17.25723 |      12.25723 |       0.09437 |      25.84826 |     -80.32356 |      43.57120 |      39.85899 |       0.00000 |      48.05133 |      25.50000 |     -80.00000 | 
    754.27252 |     422.12964 |     141.49858 |       0.00000 |      17.25726 |      12.25726 |       0.09440 |      25.84832 |     -80.32360 |      42.42585 |      38.70985 |       0.00000 |      47.76416 |      25.50000 |     -80.00000 | 
    754.38074 |     422.23013 |     141.59909 |       0.00000 |      17.25729 |      12.25729 |       0.09443 |      25.84839 |     -80.32364 |      41.19231 |      37.47247 |       0.00000 |      47.39222 |      25.50000 |     -80.00000 | 
    754.49048 |     422.33066 |     141.69958 |       0.00000 |      17.25731 |      12.25731 |       0.09445 |      25.84846 |     -80.32368 |      39.89741 |      36.17364 |       0.00000 |      46.93458 |      25.50000 |     -80.00000 | 
    754.60095 |     422.43115 |     141.80009 |       0.00000 |      17.25734 |      12.25734 |       0.09448 |      25.84853 |     -80.32371 |      38.55952 |      34.83190 |       0.00000 |      46.39133 |      25.50000 |     -80.00000 | 
    754.70923 |     422.53165 |     141.90059 |       0.00000 |      17.25737 |      12.25737 |       0.09451 |      25.84859 |     -80.32375 |      37.18391 |      33.45230 |       0.00000 |      45.76397 |      25.50000 |     -80.00000 | 
    754.82031 |     422.63214 |     142.00110 |       0.00000 |      17.25740 |      12.25740 |       0.09454 |      25.84866 |     -80.32378 |      35.77507 |      32.03942 |       0.00000 |      45.05508 |      25.50000 |     -80.00000 | 
    754.92926 |     422.73267 |     142.10159 |       0.00000 |      17.25743 |      12.25743 |       0.09456 |      25.84873 |     -80.32382 |      34.27106 |      30.53136 |       0.00000 |      44.26785 |      25.50000 |     -80.00000 | 
    755.04126 |     422.83316 |     142.20210 |       0.00000 |      17.25745 |      12.25745 |       0.09459 |      25.84880 |     -80.32386 |      32.74153 |      28.99774 |       0.00000 |      43.40435 |      25.50000 |     -80.00000 | 
    755.14795 |     422.93365 |     142.30260 |       0.00000 |      17.25748 |      12.25748 |       0.09462 |      25.84887 |     -80.32390 |      31.34261 |      27.59468 |       0.00000 |      42.46757 |      25.50000 |     -80.00000 | 
    755.25500 |     423.03415 |     142.40311 |       0.00000 |      17.25751 |      12.25751 |       0.09465 |      25.84893 |     -80.32394 |      30.18029 |      26.42822 |       0.00000 |      41.46592 |      25.50000 |     -80.00000 | 
    755.36279 |     423.13467 |     142.50360 |       0.00000 |      17.25754 |      12.25754 |       0.09468 |      25.84900 |     -80.32397 |      29.30476 |      25.54843 |       0.00000 |      40.41510 |      25.50000 |     -80.00000 | 
    755.47150 |     423.23517 |     142.60411 |       0.00000 |      17.25757 |      12.25757 |       0.09470 |      25.84907 |     -80.32401 |      28.60515 |      24.84458 |       0.00000 |      39.33664 |      25.50000 |     -80.00000 | 
    755.58179 |     423.33566 |     142.70461 |       0.00000 |      17.25759 |      12.25759 |       0.09473 |      25.84914 |     -80.32405 |      27.94841 |      24.18355 |       0.00000 |      38.25229 |      25.50000 |     -80.00000 | 
    755.69427 |     423.43619 |     142.80511 |       0.00000 |      17.25762 |      12.25762 |       0.09476 |      25.84921 |     -80.32409 |      27.25166 |      23.48255 |       0.00000 |      37.17863 |      25.50000 |     -80.00000 | 
    755.80420 |     423.53668 |     142.90561 |       0.00000 |      17.25765 |      12.25765 |       0.09479 |      25.84928 |     -80.32413 |      26.53673 |      22.76322 |       0.00000 |      36.12532 |      25.50000 |     -80.00000 | 
    755.91382 |     423.63718 |     143.00612 |       0.00000 |      17.25768 |      12.25768 |       0.09482 |      25.84934 |     -80.32417 |      25.86876 |      22.09088 |       0.00000 |      35.09742 |      25.50000 |     -80.00000 | 
    756.02313 |     423.73767 |     143.10663 |       0.00000 |      17.25770 |      12.25770 |       0.09484 |      25.84941 |     -80.32420 |      25.29040 |      21.50807 |       0.00000 |      34.09873 |      25.50000 |     -80.00000 | 
    756.13348 |     423.83820 |     143.20712 |       0.00000 |      17.25773 |      12.25773 |       0.09487 |      25.84948 |     -80.32424 |      24.82788 |      21.04113 |       0.00000 |      33.13373 |      25.50000 |     -80.00000 | 
    756.23999 |     423.93869 |     143.30763 |       0.00000 |      17.25776 |      12.25776 |       0.09490 |      25.84955 |     -80.32428 |      24.44957 |      20.65830 |       0.00000 |      32.20806 |      25.50000 |     -80.00000 | 
    756.34955 |     424.03918 |     143.40813 |       0.00000 |      17.25779 |      12.25779 |       0.09493 |      25.84962 |     -80.32432 |      24.11760 |      20.32182 |       0.00000 |      31.32708 |      25.50000 |     -80.00000 | 
    756.45911 |     424.13968 |     143.50864 |       0.00000 |      17.25782 |      12.25782 |       0.09496 |      25.84969 |     -80.32436 |      23.88100 |      20.08066 |       0.00000 |      30.49471 |      25.50000 |     -80.00000 | 
    756.56543 |     424.24020 |     143.60913 |       0.00000 |      17.25784 |      12.25784 |       0.09498 |      25.84975 |     -80.32439 |      23.80043 |      19.99548 |       0.00000 |      29.71499 |      25.50000 |     -80.00000 | 
    756.67157 |     424.34070 |     143.70964 |       0.00000 |      17.25787 |      12.25787 |       0.09501 |      25.84982 |     -80.32443 |      23.91366 |      20.10410 |       0.00000 |      28.99395 |      25.50000 |     -80.00000 | 
    756.77747 |     424.44119 |     143.81013 |       0.00000 |      17.25790 |      12.25790 |       0.09504 |      25.84989 |     -80.32447 |      24.23636 |      20.42214 |       0.00000 |      28.34014 |      25.50000 |     -80.00000 | 
    756.88531 |     424.54169 |     143.91064 |       0.00000 |      17.25793 |      12.25793 |       0.09507 |      25.84996 |     -80.32451 |      24.70676 |      20.88787 |       0.00000 |      27.76396 |      25.50000 |     -80.00000 | 
    756.99237 |     424.64221 |     144.01114 |       0.00000 |      17.25796 |      12.25796 |       0.09510 |      25.85003 |     -80.32455 |      25.23927 |      21.42001 |       0.00000 |      27.27488 |      25.50000 |     -80.00000 | 
    757.10175 |     424.74271 |     144.11165 |       0.00000 |      17.25798 |      12.25798 |       0.09512 |      25.85010 |     -80.32458 |      25.82751 |      22.01438 |       0.00000 |      26.87878 |      25.50000 |     -80.00000 | 
    757.21033 |     424.84320 |     144.21214 |       0.00000 |      17.25801 |      12.25801 |       0.09515 |      25.85016 |     -80.32462 |      26.50483 |      22.69778 |       0.00000 |      26.57828 |      25.50000 |     -80.00000 | 
    757.31641 |     424.94373 |     144.31265 |       0.00000 |      17.25804 |      12.25804 |       0.09518 |      25.85023 |     -80.32466 |      27.29884 |      23.49786 |       0.00000 |      26.37479 |      25.50000 |     -80.00000 | 
    757.42334 |     425.04422 |     144.41315 |       0.00000 |      17.25807 |      12.25807 |       0.09521 |      25.85030 |     -80.32470 |      28.19956 |      24.40460 |       0.00000 |      26.26976 |      25.50000 |     -80.00000 | 
    757.53094 |     425.14471 |     144.51366 |       0.00000 |      17.25809 |      12.25809 |       0.09523 |      25.85037 |     -80.32474 |      29.16315 |      25.37417 |       0.00000 |      26.26443 |      25.50000 |     -80.00000 | 
    757.63733 |     425.24521 |     144.61417 |       0.00000 |      17.25812 |      12.25812 |       0.09526 |      25.85044 |     -80.32478 |      30.16081 |      26.37777 |       0.00000 |      26.35851 |      25.50000 |     -80.00000 | 
    757.74426 |     425.34573 |     144.71466 |       0.00000 |      17.25815 |      12.25815 |       0.09529 |      25.85051 |     -80.32481 |      31.17707 |      27.39997 |       0.00000 |      26.54964 |      25.50000 |     -80.00000 | 
    757.85107 |     425.44623 |     144.81517 |       0.00000 |      17.25818 |      12.25818 |       0.09532 |      25.85057 |     -80.32485 |      32.20690 |      28.43568 |       0.00000 |      26.83362 |      25.50000 |     -80.00000 | 
    757.95831 |     425.54672 |     144.91566 |       0.00000 |      17.25821 |      12.25821 |       0.09535 |      25.85064 |     -80.32488 |      33.24714 |      29.48174 |       0.00000 |      27.20491 |      25.50000 |     -80.00000 | 
    758.06659 |     425.64722 |     145.01617 |       0.00000 |      17.25824 |      12.25823 |       0.09537 |      25.85071 |     -80.32492 |      34.32566 |      30.56605 |       0.00000 |      27.65728 |      25.50000 |     -80.00000 | 
    758.17371 |     425.74774 |     145.11667 |       0.00000 |      17.25826 |      12.25826 |       0.09540 |      25.85078 |     -80.32496 |      35.39762 |      31.64380 |       0.00000 |      28.18484 |      25.50000 |     -80.00000 | 
    758.27930 |     425.84824 |     145.21718 |       0.00000 |      17.25829 |      12.25829 |       0.09543 |      25.85085 |     -80.32500 |      36.39516 |      32.64708 |       0.00000 |      28.78099 |      25.50000 |     -80.00000 | 
    758.38885 |     425.94873 |     145.31767 |       0.00000 |      17.25832 |      12.25832 |       0.09546 |      25.85091 |     -80.32504 |      37.28402 |      33.54164 |       0.00000 |      29.43670 |      25.50000 |     -80.00000 | 
    758.49536 |     426.04922 |     145.41818 |       0.00000 |      17.25835 |      12.25835 |       0.09549 |      25.85098 |     -80.32507 |      38.05239 |      34.31565 |       0.00000 |      30.14026 |      25.50000 |     -80.00000 | 
    758.60352 |     426.14975 |     145.51868 |       0.00000 |      17.25838 |      12.25838 |       0.09551 |      25.85105 |     -80.32511 |      38.69860 |      34.96741 |       0.00000 |      30.87815 |      25.50000 |     -80.00000 | 
    758.71375 |     426.25024 |     145.61919 |       0.00000 |      17.25840 |      12.25840 |       0.09554 |      25.85112 |     -80.32515 |      39.22401 |      35.49841 |       0.00000 |      31.63597 |      25.50000 |     -80.00000 | 
    758.82202 |     426.35074 |     145.71968 |       0.00000 |      17.25843 |      12.25843 |       0.09557 |      25.85119 |     -80.32519 |      39.63008 |      35.90998 |       0.00000 |      32.39931 |      25.50000 |     -80.00000 | 
    758.92957 |     426.45126 |     145.82019 |       0.00000 |      17.25846 |      12.25846 |       0.09560 |      25.85126 |     -80.32523 |      39.91766 |      36.20309 |       0.00000 |      33.15428 |      25.50000 |     -80.00000 | 
    759.03754 |     426.55176 |     145.92068 |       0.00000 |      17.25849 |      12.25849 |       0.09563 |      25.85132 |     -80.32526 |      40.08711 |      36.37786 |       0.00000 |      33.88786 |      25.50000 |     -80.00000 | 
    759.14563 |     426.65225 |     146.02119 |       0.00000 |      17.25851 |      12.25851 |       0.09565 |      25.85139 |     -80.32529 |      40.13853 |      36.43471 |       0.00000 |      34.58807 |      25.50000 |     -80.00000 | 
    759.25586 |     426.75275 |     146.12170 |       0.00000 |      17.25854 |      12.25854 |       0.09568 |      25.85146 |     -80.32533 |      40.07191 |      36.37352 |       0.00000 |      35.24404 |      25.50000 |     -80.00000 | 
    759.36456 |     426.85327 |     146.22220 |       0.00000 |      17.25857 |      12.25857 |       0.09571 |      25.85153 |     -80.32537 |      39.88727 |      36.19414 |       0.00000 |      35.84601 |      25.50000 |     -80.00000 | 
    759.47406 |     426.95377 |     146.32271 |       0.00000 |      17.25860 |      12.25860 |       0.09574 |      25.85160 |     -80.32541 |      39.58462 |      35.89677 |       0.00000 |      36.38528 |      25.50000 |     -80.00000 | 
    759.58459 |     427.05426 |     146.42320 |       0.00000 |      17.25863 |      12.25863 |       0.09577 |      25.85167 |     -80.32545 |      39.16399 |      35.48138 |       0.00000 |      36.85421 |      25.50000 |     -80.00000 | 
    759.69293 |     427.15475 |     146.52371 |       0.00000 |      17.25865 |      12.25865 |       0.09579 |      25.85173 |     -80.32549 |      38.62542 |      34.94807 |       0.00000 |      37.24604 |      25.50000 |     -80.00000 | 
    759.80322 |     427.25528 |     146.62421 |       0.00000 |      17.25868 |      12.25868 |       0.09582 |      25.85180 |     -80.32552 |      37.96906 |      34.29687 |       0.00000 |      37.55490 |      25.50000 |     -80.00000 | 
    759.91406 |     427.35577 |     146.72472 |       0.00000 |      17.25871 |      12.25871 |       0.09585 |      25.85187 |     -80.32556 |      37.19498 |      33.52789 |       0.00000 |      37.77570 |      25.50000 |     -80.00000 | 
    760.02496 |     427.45627 |     146.82521 |       0.00000 |      17.25874 |      12.25874 |       0.09588 |      25.85194 |     -80.32559 |      36.30255 |      32.64054 |       0.00000 |      37.90403 |      25.50000 |     -80.00000 | 
    760.13654 |     427.55676 |     146.92572 |       0.00000 |      17.25877 |      12.25877 |       0.09590 |      25.85201 |     -80.32563 |      35.29142 |      31.63437 |       0.00000 |      37.93607 |      25.50000 |     -80.00000 | 
    760.24658 |     427.65729 |     147.02621 |       0.00000 |      17.25879 |      12.25879 |       0.09593 |      25.85208 |     -80.32567 |      34.16153 |      30.50956 |       0.00000 |      37.86852 |      25.50000 |     -80.00000 | 
    760.35992 |     427.75778 |     147.12672 |       0.00000 |      17.25882 |      12.25882 |       0.09596 |      25.85214 |     -80.32571 |      32.91294 |      29.26594 |       0.00000 |      37.69854 |      25.50000 |     -80.00000 | 
    760.47101 |     427.85828 |     147.22722 |       0.00000 |      17.25885 |      12.25885 |       0.09599 |      25.85221 |     -80.32574 |      31.54574 |      27.90363 |       0.00000 |      37.42366 |      25.50000 |     -80.00000 | 
    760.58337 |     427.95880 |     147.32773 |       0.00000 |      17.25888 |      12.25888 |       0.09602 |      25.85228 |     -80.32578 |      30.05464 |      26.41745 |       0.00000 |      37.04177 |      25.50000 |     -80.00000 | 
    760.69354 |     428.05930 |     147.42822 |       0.00000 |      17.25891 |      12.25891 |       0.09604 |      25.85235 |     -80.32582 |      28.46074 |      24.82831 |       0.00000 |      36.55096 |      25.50000 |     -80.00000 | 
    760.80365 |     428.15979 |     147.52873 |       0.00000 |      17.25893 |      12.25893 |       0.09607 |      25.85242 |     -80.32586 |      26.79088 |      23.16331 |       0.00000 |      35.95013 |      25.50000 |     -80.00000 | 
